trade_date,symbol,pclose,close,pct_change
2021-06-17,NB,58.3,59.0,1.2
2021-06-17,NEIMETH,1.78,1.78,
2021-06-17,NEM,1.89,1.87,-1.06
2021-06-17,NESTLE,1400.0,1400.0,
2021-06-17,NNFM,6.15,6.15,
2021-06-17,NPFMCRFBK,1.85,1.85,
2021-06-17,OANDO,2.97,2.97,
2021-06-17,OKOMUOIL,105.5,105.5,
2021-06-17,PRESCO,74.0,74.0,
2021-06-17,PRESTIGE,0.51,0.51,
2021-06-17,PZ,5.8,5.8,
2021-06-17,REDSTAREX,3.35,3.35,
2021-06-17,REGALINS,0.45,0.46,2.22
2021-06-17,ROYALEX,0.68,0.68,
2021-06-17,SEPLAT,700.0,700.0,
2021-06-17,SKYAVN,3.16,3.16,
2021-06-17,SOVRENINS,0.26,0.26,-3.85
2021-06-17,STANBIC,39.0,39.0,
2021-06-17,STERLNBANK,1.57,1.54,-1.91
2021-06-17,TOTAL,145.0,145.0,
2021-06-17,TRANSCORP,0.9,0.9,-1.11
2021-06-17,TRIPPLEG,0.7,0.7,
2021-06-17,UACN,9.55,9.7,1.57
2021-06-17,UAC-PROP,0.8,0.81,1.25
2021-06-17,UBA,7.25,7.35,1.38
2021-06-17,UBN,5.8,5.8,
2021-06-17,UCAP,6.17,6.17,0.16
2021-06-17,UNILEVER,13.25,13.2,-0.38
2021-06-17,UNITYBNK,0.57,0.55,-3.51
2021-06-17,UPDCREIT,5.6,5.6,
2021-06-17,UPL,1.68,1.68,
2021-06-17,VERITASKAP,0.22,0.22,4.55
2021-06-17,VITAFOAM,12.05,12.1,0.41
2021-06-17,WAPCO,21.0,20.9,-0.48
2021-06-17,WAPIC,0.53,0.58,9.43
2021-06-17,WEMABANK,0.55,0.55,1.82
2021-06-17,ZENITHBANK,23.4,23.5,0.43
2021-06-18,ABCTRANS,0.37,0.37,
2021-06-18,ACADEMY,0.33,0.33,
2021-06-18,ACCESS,8.5,8.55,0.59
2021-06-18,AFRINSURE,0.2,0.2,
2021-06-18,AFRIPRUD,6.4,6.4,-1.56
2021-06-18,AFROMEDIA,0.2,0.2,
2021-06-18,AIICO,1.12,1.09,-2.68
2021-06-18,AIRTELAFRI,753.3,753.3,
2021-06-18,ARDOVA,15.5,15.5,
2021-06-18,BERGER,7.7,7.7,
2021-06-18,BETAGLAS,52.95,52.95,
2021-06-18,BOCGAS,10.55,10.55,
2021-06-18,BUACEMENT,74.0,74.0,
2021-06-18,CADBURY,7.9,8.0,1.27
2021-06-18,CAP,19.0,19.0,
2021-06-18,CAPHOTEL,2.4,2.4,
2021-06-18,CAVERTON,1.81,1.81,
2021-06-18,CHAMPION,1.98,1.98,
2021-06-18,CHAMS,0.2,0.2,
2021-06-18,CHELLARAM,2.24,2.24,
2021-06-18,CHIPLC,0.61,0.67,9.84
2021-06-18,CILEASING,4.79,4.75,-0.84
2021-06-18,CONOIL,20.5,20.5,
2021-06-18,CORNERST,0.55,0.58,5.45
2021-06-18,COURTVILLE,0.21,0.2,-4.76
2021-06-18,CUSTODIAN,5.95,5.95,0.84
2021-06-18,CUTIX,2.78,2.78,
2021-06-18,CWG,1.15,1.15,
2021-06-18,DAARCOMM,0.2,0.2,
2021-06-18,DANGCEM,230.0,230.0,
2021-06-18,DANGSUGAR,17.75,17.75,0.28
2021-06-18,EKOCORP,5.9,5.9,
2021-06-18,ENAMELWA,16.2,16.2,
2021-06-18,ETERNA,7.65,7.65,
2021-06-18,ETI,5.2,5.2,
2021-06-18,ETRANZACT,2.25,2.25,
2021-06-18,FBNH,7.25,7.3,0.69
2021-06-18,FCMB,3.19,3.19,
2021-06-18,FIDELITYBK,2.26,2.27,0.44
2021-06-18,FIDSON,5.1,5.1,
2021-06-18,FLOURMILL,29.5,29.8,1.02
2021-06-18,FTNCOCOA,0.33,0.33,
2021-06-18,GLAXOSMITH,6.0,6.0,
2021-06-18,GUINNESS,29.0,29.0,
2021-06-18,HONYFLOUR,1.41,1.4,-0.71
2021-06-18,IKEJAHOTEL,0.94,0.94,
2021-06-18,INTBREW,5.4,5.4,
2021-06-18,JAIZBANK,0.59,0.59,
2021-06-18,JAPAULGOLD,0.51,0.5,-1.96
2021-06-18,JBERGER,19.1,19.1,
2021-06-18,JOHNHOLT,0.58,0.58,
2021-06-18,LASACO,1.5,1.5,
2021-06-18,LEARNAFRCA,1.03,1.08,4.85
2021-06-18,LINKASSURE,0.55,0.55,
2021-06-18,LIVESTOCK,1.83,1.81,-1.09
2021-06-18,MANSARD,0.91,0.9,-1.1
2021-06-18,MAYBAKER,4.04,4.04,
2021-06-18,MBENEFIT,0.49,0.45,-8.16
2021-06-18,MEYER,0.57,0.57,
2021-06-18,MRS,12.6,12.6,
2021-06-18,MTNN,165.0,165.0,
2021-06-18,MULTIVERSE,0.2,0.2,
2021-06-18,NAHCO,2.27,2.27,
2021-06-18,NASCON,14.45,14.5,0.35
2021-06-18,NB,59.0,59.0,
2021-06-18,NCR,2.27,2.27,
2021-06-18,NEIMETH,1.78,1.78,
2021-06-18,NEM,1.87,1.87,
2021-06-18,NESTLE,1400.0,1400.0,
2021-06-18,NIGERINS,0.2,0.2,
2021-06-18,NNFM,6.15,6.15,
2021-06-18,NPFMCRFBK,1.85,1.9,2.7
2021-06-18,OANDO,2.97,2.97,1.01
2021-06-18,OKOMUOIL,105.5,105.5,
2021-06-18,PHARMDEKO,1.34,1.34,
2021-06-18,PORTPAINT,2.4,2.4,
2021-06-18,PRESCO,74.0,76.0,2.7
2021-06-18,PRESTIGE,0.51,0.51,
2021-06-18,PZ,5.8,5.8,
2021-06-18,REDSTAREX,3.35,3.35,
2021-06-18,REGALINS,0.46,0.5,8.7
2021-06-18,ROYALEX,0.68,0.72,5.88
2021-06-18,SEPLAT,700.0,700.0,
2021-06-18,SKYAVN,3.16,3.16,
2021-06-18,SOVRENINS,0.26,0.26,
2021-06-18,STANBIC,39.0,39.0,
2021-06-18,STERLNBANK,1.54,1.59,3.25
2021-06-18,SUNUASSUR,0.47,0.47,
2021-06-18,TOTAL,145.0,145.0,
2021-06-18,TRANSCORP,0.9,0.92,2.22
2021-06-18,TRANSEXPR,0.89,0.89,
2021-06-18,TRIPPLEG,0.7,0.7,
2021-06-18,UACN,9.7,9.7,
2021-06-18,UAC-PROP,0.81,0.81,
2021-06-18,UBA,7.35,7.3,-0.68
2021-06-18,UBN,5.8,5.8,
2021-06-18,UCAP,6.17,6.17,-0.32
2021-06-18,UNILEVER,13.2,13.2,
2021-06-18,UNIONDICON,9.9,9.9,
2021-06-18,UNITYBNK,0.55,0.58,5.45
2021-06-18,UNIVINSURE,0.2,0.2,
2021-06-18,UPDCREIT,5.6,5.6,
2021-06-18,UPL,1.68,1.68,
2021-06-18,VERITASKAP,0.22,0.22,
2021-06-18,VITAFOAM,12.1,12.1,
2021-06-18,WAPCO,20.9,20.9,
2021-06-18,WAPIC,0.58,0.57,-1.72
